,index,class_id,class_label,class_serialization,id,label,serialization,actual,predicted,rationale
""http://caligraph.org/resource/Lockie_Leonard_(TV_series)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Single-camera_television_sitcom""
""http://caligraph.org/resource/Tabitha_(TV_series)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Single-camera_television_sitcom""
""http://caligraph.org/resource/Andi_Mack""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Single-camera_television_sitcom""
""http://caligraph.org/resource/Black-ish""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Single-camera_television_sitcom""
""http://caligraph.org/resource/Powerless_(TV_series)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Single-camera_television_sitcom""
",http://caligraph.org/resource/Leap_of_Faith_(TV_series),Leap of Faith (TV series),"""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/2000s_American_single-camera_sitcom""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#NamedIndividual""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Movie""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/The_art""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Upcoming_film""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/2000/01/rdf-schema#label""	""Leap of Faith (TV series)""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/2002/07/owl#sameAs""	""http://dbpedia.org/resource/Leap_of_Faith_(TV_series)""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/2004/02/skos/core#prefLabel""	""Leap of Faith (TV series)""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/2004/02/skos/core#altLabel""	""''Leap of Faith''""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/2004/02/skos/core#altLabel""	""Leap of Faith""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/2004/02/skos/core#altLabel""	""Leap Of Faith""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://www.w3.org/2004/02/skos/core#altLabel""	""''Leap of Faith'' (TV series)""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://caligraph.org/ontology/author""	""http://caligraph.org/resource/Jenny_Bicks""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://caligraph.org/ontology/channel""	""http://caligraph.org/resource/NBC""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://caligraph.org/ontology/completionDate""	""2002-04-04""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://caligraph.org/ontology/composer""	""http://caligraph.org/resource/David_Schwartz""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://caligraph.org/ontology/creator""	""http://caligraph.org/resource/Jenny_Bicks""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://caligraph.org/ontology/director""	""http://caligraph.org/resource/Alex_Graves""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://caligraph.org/ontology/director""	""http://caligraph.org/resource/Adam_Bernstein""
""http://caligraph.org/resource/Leap_of_Faith_(TV_series)""	""http://caligraph.org/ontology/director""	""http://caligraph.org/resource/Joanna_Kerns""
",positive,negative,"The definition of a Single-camera television sitcom is a subclass of a Television show and a Sitcom. However, the information provided about the entity Leap of Faith (TV series) does not explicitly state that it is a Single-camera television sitcom. It is mentioned that Leap of Faith (TV series) is a type of 2000s American single-camera sitcom, which could suggest that it falls under the broader category of Single-camera television sitcom. However, without explicit information linking Leap of Faith (TV series) to the concept of Single-camera television sitcom, a definitive argument cannot be made based solely on the provided definitions."
1,246,http://caligraph.org/ontology/FK_Sarajevo_player,FK Sarajevo player,"""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#Class""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#label""	""FK Sarajevo player""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/RestrictionHasValue_team_FK%20Sarajevo""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/Footballer_in_Bosnia_and_Herzegovina""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/Association_football_player_in_Bosnia_and_Herzegovina""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:FK_Sarajevo_players""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/List_of_FK_Sarajevo_players""
""http://caligraph.org/resource/Branislav%20Arsenijevi%C4%87_(19490760)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Sead%20Jesenkovi%C4%87_(19501461)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Darko_Raca""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Franjo_Vuleta""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Ibrahim_Biogradli%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Vule_Trivunovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Vuka%C5%A1in_Vi%C5%A1njevac""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Marko_Savi%C4%87_(footballer)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Frank_Liivak""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Matej_Kochan""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Safet_Nadarevi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Said_Fazlagi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
",http://caligraph.org/resource/Sretko_Vuksanovi%C4%87,Sretko Vuksanović,"""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Bosnia_and_Herzegovina_expatriate_sportsperson_in_France""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#NamedIndividual""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/1973_birth""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Association_football_midfielder""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Belgian_First_Division_A_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Belgian_First_Division_B_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Bosnia_and_Herzegovina_expatriate_footballer""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Bosnia_and_Herzegovina_expatriate_sportsperson_in_Belgium""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Expatriate_footballer_in_Belgium""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Expatriate_footballer_in_France""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FC_Sochaux-Montb%C3%A9liard_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/K.A.A._Gent_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/K.R.C._Genk_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Ligue_1_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Living_person""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Royal_Cappellen_F.C._player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/SC_Toulon_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Serb_of_Bosnia_and_Herzegovina""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Soccer_manager""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Sportsperson_from_Sarajevo""
",positive,negative,"The assertion that Sretko Vuksanović is a FK Sarajevo player cannot be made based solely on the provided definition and information. While the definition does list Sretko Vuksanović as a footballer and provides various details about his career, it does not specifically state that he is or was a player for FK Sarajevo. Therefore, without additional information or context, the assertion cannot be made."
2,253,http://caligraph.org/ontology/FK_Sarajevo_player,FK Sarajevo player,"""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#Class""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#label""	""FK Sarajevo player""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/RestrictionHasValue_team_FK%20Sarajevo""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/Footballer_in_Bosnia_and_Herzegovina""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/Association_football_player_in_Bosnia_and_Herzegovina""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:FK_Sarajevo_players""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/List_of_FK_Sarajevo_players""
""http://caligraph.org/resource/Branislav%20Arsenijevi%C4%87_(19490760)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Sead%20Jesenkovi%C4%87_(19501461)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Darko_Raca""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Franjo_Vuleta""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Ibrahim_Biogradli%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Vule_Trivunovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Vuka%C5%A1in_Vi%C5%A1njevac""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Marko_Savi%C4%87_(footballer)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Frank_Liivak""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Matej_Kochan""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Safet_Nadarevi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Said_Fazlagi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
",http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87,Tino-Sven Sušić,"""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Bosnia_and_Herzegovina_expatriate_sportsperson_in_the_Netherlands""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Croatian_person_of_Bosniak_descent""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Bosnia_and_Herzegovina_person_of_Croatian_descent""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FC_Urozhay_Krasnodar_player""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#NamedIndividual""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/1992_birth""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/2014_FIFA_World_Cup_player""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Association_football_midfielder""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Austrian_Football_Bundesliga_player""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Belgian_First_Division_A_player""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Belgian_expatriate_footballer""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Belgian_football_transfers_summer_2017""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Belgian_football_transfers_summer_2018""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Belgian_football_transfers_winter_2017%E2%80%9318""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Belgium_youth_international_footballer""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Bosnia_and_Herzegovina_expatriate_footballer""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Bosnia_and_Herzegovina_expatriate_sportsperson_in_Austria""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Bosnia_and_Herzegovina_expatriate_sportsperson_in_Belgium""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/C.S._Vis%C3%A9_player""
""http://caligraph.org/resource/Tino-Sven_Su%C5%A1i%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Croatian_Football_League_player""
",positive,negative,"Based on the provided definition and information, there is no direct evidence or argument to assert that Tino-Sven Sušić is a FK Sarajevo player. The definition and information about FK Sarajevo player does not include Tino-Sven Sušić as an instance of this class. Similarly, the information about Tino-Sven Sušić does not mention FK Sarajevo as one of the teams he has played for. Therefore, based solely on the provided information, we cannot assert that Tino-Sven Sušić is a FK Sarajevo player."
3,254,http://caligraph.org/ontology/FK_Sarajevo_player,FK Sarajevo player,"""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#Class""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#label""	""FK Sarajevo player""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/RestrictionHasValue_team_FK%20Sarajevo""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/Footballer_in_Bosnia_and_Herzegovina""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/2000/01/rdf-schema#subClassOf""	""http://caligraph.org/ontology/Association_football_player_in_Bosnia_and_Herzegovina""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/Category:FK_Sarajevo_players""
""http://caligraph.org/ontology/FK_Sarajevo_player""	""http://www.w3.org/ns/prov#wasDerivedFrom""	""http://en.wikipedia.org/wiki/List_of_FK_Sarajevo_players""
""http://caligraph.org/resource/Branislav%20Arsenijevi%C4%87_(19490760)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Sead%20Jesenkovi%C4%87_(19501461)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Darko_Raca""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Franjo_Vuleta""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Ibrahim_Biogradli%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Vule_Trivunovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Sretko_Vuksanovi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Vuka%C5%A1in_Vi%C5%A1njevac""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Marko_Savi%C4%87_(footballer)""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Frank_Liivak""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Matej_Kochan""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Safet_Nadarevi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
""http://caligraph.org/resource/Said_Fazlagi%C4%87""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/FK_Sarajevo_player""
",http://caligraph.org/resource/Almedin_Hota,Almedin Hota,"""http://caligraph.org/resource/Almedin_Hota""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Aluminium_Hormozgan_F.C._player""
""http://caligraph.org/resource/Almedin_Hota""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Austrian_Landesliga_player""
""http://caligraph.org/resource/Almedin_Hota""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://www.w3.org/2002/07/owl#NamedIndividual""
""http://caligraph.org/resource/Almedin_Hota""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/1976_birth""
""http://caligraph.org/resource/Almedin_Hota""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/2._Liga_(Austria)_player""
""http://caligraph.org/resource/Almedin_Hota""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Association_football_midfielder""
""http://caligraph.org/resource/Almedin_Hota""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Austrian_Football_Bundesliga_player""
""http://caligraph.org/resource/Almedin_Hota""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Austrian_Regionalliga_player""
""http://caligraph.org/resource/Almedin_Hota""	""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""	""http://caligraph.org/ontology/Bosnia_and_Herzegovina_expatriate_footballer""
